punType,sentenceID,sentenceType,sum_m1_ngram,sum_m2_ngram,sum_m1_relatedness,sum_m2_relatedness,p_m1_given_w,p_m2_given_w,entropy,m1KL,m2KL,m1Focus,m2Focus
near,210,nonpun,-36.0459558631,-36.0459558631,18.529693422,-1.066796313,0.999999999915,8.52811800287e-11,2.06253112649e-09,1.39065383227,8.05379574612,garden;small;flower;house,house
near,211,nonpun,-50.3999336055,-50.3999336055,18.517387623,-1.600042623,0.999999088241,9.11759095391e-07,1.35924039138e-05,1.40126607769,8.10226139215,bean;eat;lima;black,
near,212,nonpun,-54.6694186737,-54.6694186737,17.73232102,-1.10260514,0.999779381375,0.000220618624906,0.00207799904211,1.1695777648,7.83971966411,odor;fish;air,fish
near,213,nonpun,-83.851666895,-83.851666895,20.646587104,-1.873661992,0.999999992886,7.11392695573e-09,1.40579814589e-07,2.21991256236,9.11242636836,watt;lamp;60-watt;light;bulb,uses
near,214,nonpun,-69.7777753283,-69.7777753283,21.065303312,1.269034291,0.999999817865,1.82134526521e-07,3.00859285098e-06,2.2690540605,9.04826489131,pest;rats;mice;flies;pests,rats;regarded
near,215,nonpun,-22.8095807381,-22.8095807381,15.6236621,-0.534714026,0.999998245685,1.75431453801e-06,2.50050020564e-05,0.69613971527,7.30981221727,crank,
near,216,nonpun,-38.7348830581,-38.7348830581,16.688353322,-0.660631782,0.999999998101,1.89928365385e-09,4.00402972929e-08,0.848910098061,7.47000027135,leg;runners;strong,runners
near,217,nonpun,-34.5290512957,-34.5290512957,17.49042185,1.22160123,0.999999976073,2.39265032865e-08,4.43795459847e-07,0.723904306901,7.33901465052,decade;long;time,long;time
near,218,nonpun,-37.5506948146,-37.5506948146,18.297908,-0.474208906,0.999999999175,8.24764005496e-10,1.80754651466e-08,1.14338938027,7.8147472427,dramatic;written;works;stage,written
near,219,nonpun,-46.4703344291,-46.4703344291,18.854969922,-0.996974845,0.999999787484,2.12515694509e-07,3.47765993027e-06,1.27807231175,7.93477015487,grammatic;sentence;unusual;structure,
near,220,nonpun,-34.8618748762,-34.8618748762,15.890943386,-0.680480047,0.999994931543,5.06845730461e-06,6.68654787002e-05,0.759882344112,7.37339856868,hosta;plant,
near,221,nonpun,-29.4943363932,-29.4943363932,18.332329929,-1.122949967,0.99999999923,7.69965735416e-10,1.69274466656e-08,1.43984851719,8.21969535887,dublin;capital;ireland,
near,222,nonpun,-51.2271436249,-51.2271436249,18.047187262,-0.725175621,0.999999437653,5.62347303801e-07,8.65516940957e-06,1.17344764488,7.81901088562,prism;reflect;split;light,reflect
near,223,nonpun,-40.1561839333,-40.1561839333,17.159869878,-1.418435439,0.999999939809,6.01908501394e-08,1.06090860346e-06,1.05470254109,7.67210800063,fridge;milk;meat,milk
near,224,nonpun,-46.7608200691,-46.7608200691,16.586926038,-0.637609984,0.999999491924,5.08075837978e-07,7.87143343851e-06,1.2174690574,7.90073248701,thief;stole,airport
near,225,nonpun,-54.6248784342,-54.6248784342,18.523119654,0.13714849,0.999999991835,8.16471064969e-09,1.60219746695e-07,0.939345964864,7.56308069047,revolution;industrial;changed;people,changed;people;lived
near,226,nonpun,-44.9316159441,-44.9316159441,17.374713446,0.217563808,0.999999999995,4.95914879429e-12,1.34044842065e-10,1.35174116433,7.96849996281,plants;humans;animals;live,humans;not
near,227,nonpun,-57.6813744283,-57.6813744283,15.425462793,0.196487046,0.999996290139,3.70986071148e-06,5.00998672934e-05,0.870924812068,7.48433469397,incisor;tore,rats;meat
near,228,nonpun,-54.0457437999,-54.0457437999,17.60484135,-0.235691141,0.999997920564,2.07943585305e-06,2.92855536882e-05,1.37754683029,8.09708487096,mimes;skilled;imitating;people,people
near,229,nonpun,-34.0869774703,-34.0869774703,18.049266963,-1.126485941,0.99999999968,3.19884340593e-10,7.31353550222e-09,1.28609449461,7.93738937395,glittering;jewels;sun,
near,230,nonpun,-62.3851850499,-62.3851850499,20.765593196,0.632544458,0.999999978465,2.1534686682e-08,4.01699449855e-07,1.62027384252,8.35359429823,altitude;airplane;flying;35000;feet,feet
near,231,nonpun,-25.6473305953,-25.6473305953,15.14884271,0.821759246,0.999999813114,1.86885573034e-07,3.08226062711e-06,0.868340227765,7.48008619048,presence,general;great
near,232,nonpun,-35.710778938,-35.710778938,16.975815321,-0.77372551,0.999997863484,2.13651551133e-06,3.00315740286e-05,1.13041936483,7.78623218348,necks;scarf,
near,233,nonpun,-29.5786349596,-29.5786349596,17.307914099,-1.1414116,0.999999951412,4.85880687499e-08,8.66805695484e-07,1.10541466248,7.7823567558,digestion;eat,
near,234,nonpun,-75.6156955596,-75.6156955596,16.404306293,-3.427778149,0.99999931005,6.89950390742e-07,1.04780322e-05,1.37392633316,8.05645511027,ream;reams;paper,
near,235,nonpun,-38.3780460346,-38.3780460346,16.328707638,-0.276171631,0.999987743738,1.22562615269e-05,0.000150868052672,0.711767472023,7.32551324439,seize;away,away
near,236,nonpun,-55.0530732923,-55.0530732923,18.031683261,-1.164178279,0.999999983275,1.6724638746e-08,3.16202422738e-07,1.01657348663,7.63839907402,author;cervantes;famous;language,
near,237,nonpun,-49.6479524908,-49.6479524908,13.66428245,-1.939906272,0.999999974494,2.55061173111e-08,4.71463935932e-07,0.84312644518,7.45781714285,source;money,
near,238,nonpun,-49.853928074,-49.853928074,14.961578131,-1.591155868,0.999999790672,2.09328333403e-07,3.42866449523e-06,0.759814935367,7.37283979167,paste;put,
near,239,nonpun,-32.0991118394,-32.0991118394,15.308350432,0.091196006,0.999952704281,4.72957188673e-05,0.000518316957959,0.805042215496,7.41768758509,espresso,like
near,240,nonpun,-37.6562888521,-37.6562888521,17.248829031,0.317992411,0.999995298611,4.70138850499e-06,6.2376378682e-05,0.796889955256,7.42859648929,scents;flowers,flowers
near,241,nonpun,-69.5586938869,-69.5586938869,21.317335016,-1.969153576,0.999999999996,3.8785836692e-12,1.0579059841e-10,1.91037537991,8.70236028308,line;notebook;thin;lines;printed;page,printed
